RUTA,PASSENGERS_mean,PASSENGERS_std,PASSENGERS_count,Accessories_mean,Accessories_std,Accessories_min,Accessories_max,Alcohol_mean,Alcohol_std,Alcohol_min,Alcohol_max,Cold Drink_mean,Cold Drink_std,Cold Drink_min,Cold Drink_max,Confectionery_mean,Confectionery_std,Confectionery_min,Confectionery_max,Fresh Food_mean,Fresh Food_std,Fresh Food_min,Fresh Food_max,Gents Fragrance_mean,Gents Fragrance_std,Gents Fragrance_min,Gents Fragrance_max,Hot Drink_mean,Hot Drink_std,Hot Drink_min,Hot Drink_max,Hot Food_mean,Hot Food_std,Hot Food_min,Hot Food_max,Ladies Fragrance_mean,Ladies Fragrance_std,Ladies Fragrance_min,Ladies Fragrance_max,Logo_mean,Logo_std,Logo_min,Logo_max,Savoury Snacks_mean,Savoury Snacks_std,Savoury Snacks_min,Savoury Snacks_max,Skincare & Make-up_mean,Skincare & Make-up_std,Skincare & Make-up_min,Skincare & Make-up_max,Sweet Snacks_mean,Sweet Snacks_std,Sweet Snacks_min,Sweet Snacks_max,Tobacco_mean,Tobacco_std,Tobacco_min,Tobacco_max,Tobacco._mean,Tobacco._std,Tobacco._min,Tobacco._max
OPO-GVA,105.82716049382717,27.423890188782835,81,0.0,0.0,0.0,0.0,3.5925925925925926,3.285489985442726,0.0,27.0,7.765432098765432,4.596932686417845,0.0,30.0,0.0,0.0,0.0,0.0,4.54320987654321,3.3356010804503047,0.0,21.0,0.0,0.0,0.0,0.0,3.6296296296296298,3.1915687539376476,0.0,27.0,0.8148148148148148,1.0967122584241402,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.604938271604938,5.058851184670486,0.0,39.0,0.0,0.0,0.0,0.0,3.271604938271605,2.792903263984506,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPO-LGW,109.58333333333333,32.9292240856459,180,0.0,0.0,0.0,0.0,2.8722222222222222,4.280696642980448,0.0,30.0,5.038888888888889,4.543229831961081,0.0,30.0,0.0,0.0,0.0,0.0,2.1333333333333333,2.048026710719669,0.0,15.0,0.0,0.0,0.0,0.0,3.4833333333333334,2.72270609717981,0.0,14.0,0.5222222222222223,0.9422163076773479,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9055555555555554,4.02464089410537,0.0,22.0,0.0,0.0,0.0,0.0,2.3666666666666667,2.2668364488938146,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPO-LHR,176.0,,1,0.0,,0.0,0.0,1.0,,1.0,1.0,6.0,,6.0,6.0,0.0,,0.0,0.0,7.0,,7.0,7.0,0.0,,0.0,0.0,7.0,,7.0,7.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7.0,,7.0,7.0,0.0,,0.0,0.0,3.0,,3.0,3.0,0.0,,0.0,0.0,0.0,,0.0,0.0
OPO-LUX,108.51515151515152,27.455834422265223,66,0.0,0.0,0.0,0.0,3.3636363636363638,3.627401543535256,0.0,26.0,6.378787878787879,4.793473612881297,0.0,30.0,0.0,0.0,0.0,0.0,4.378787878787879,3.0268803514517484,0.0,16.0,0.0,0.0,0.0,0.0,3.4545454545454546,2.456901226415835,0.0,15.0,1.2424242424242424,1.529812518031651,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636363636363637,4.66949631161604,0.0,28.0,0.0,0.0,0.0,0.0,2.893939393939394,3.2492782056648917,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPO-MAD,138.0272536687631,17.978199081991953,477,0.0,0.0,0.0,0.0,0.39622641509433965,0.9372241415401396,0.0,9.0,0.8930817610062893,1.3343767388246166,0.0,8.0,0.0,0.0,0.0,0.0,0.1949685534591195,0.8158976143342155,0.0,9.0,0.0,0.0,0.0,0.0,0.39622641509433965,0.7860565436436354,0.0,6.0,0.1111111111111111,0.4743662537221651,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283018867924528,1.2151597783107222,0.0,14.0,0.0,0.0,0.0,0.0,0.21174004192872117,0.5934060914944227,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPO-OPO,43.57142857142857,80.63675163525447,7,0.0,0.0,0.0,0.0,0.5714285714285714,1.511857892036909,0.0,4.0,0.42857142857142855,1.1338934190276817,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276817,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPO-ORY,116.29432624113475,25.185191019673805,282,0.0,0.0,0.0,0.0,1.5212765957446808,2.132924696167557,0.0,12.0,4.067375886524823,4.0878780346505,0.0,39.0,0.0,0.0,0.0,0.0,1.872340425531915,2.117041727810849,0.0,21.0,0.0,0.0,0.0,0.0,2.6702127659574466,2.139552774662498,0.0,15.0,0.549645390070922,0.96524103998088,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0460992907801416,3.5844666409978676,0.0,22.0,0.0,0.0,0.0,0.0,2.078014184397163,2.0002523754852493,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPO-PXO,71.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
OPO-ZRH,99.4375,30.298449536301312,80,0.0,0.0,0.0,0.0,3.675,2.7640320941916574,0.0,12.0,6.05,3.3105125994150937,0.0,17.0,0.0,0.0,0.0,0.0,3.9625,2.2916676256231208,0.0,10.0,0.0,0.0,0.0,0.0,2.3375,1.5585107302173224,0.0,6.0,0.9375,0.9723226791580374,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.580538111032608,0.0,15.0,0.0,0.0,0.0,0.0,2.225,1.9420399036430147,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORY-CPH,103.0,,1,0.0,,0.0,0.0,6.0,,6.0,6.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,5.0,,5.0,5.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0
ORY-FAO,156.5,12.020815280171307,2,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,1.0,6.5,0.7071067811865476,6.0,7.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,0.0,4.0,0.0,0.0,0.0,0.0,5.5,4.949747468305833,2.0,9.0,0.5,0.7071067811865476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4142135623730951,6.0,8.0,0.0,0.0,0.0,0.0,8.0,8.48528137423857,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORY-LIS,148.5682087781732,27.786230719037153,843,0.0,0.0,0.0,0.0,2.162514827995255,2.8818243324074926,0.0,30.0,5.002372479240806,4.8010285981039305,0.0,90.0,0.0,0.0,0.0,0.0,2.3879003558718863,2.6973543349199605,0.0,30.0,0.0,0.0,0.0,0.0,2.7247924080664294,2.124439800036776,0.0,18.0,0.900355871886121,1.698689551240772,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.492289442467379,5.9895693064438005,0.0,108.0,0.0,0.0,0.0,0.0,2.419928825622776,2.584290471209412,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORY-MAD,162.6317280453258,31.038746160219777,353,0.0,0.0,0.0,0.0,1.5410764872521245,1.7202457466281302,0.0,11.0,3.518413597733711,2.664012220794388,0.0,17.0,0.0,0.0,0.0,0.0,0.8385269121813032,1.5242323272663851,0.0,12.0,0.0,0.0,0.0,0.0,1.3767705382436262,1.407053576883428,0.0,7.0,0.603399433427762,0.9777001083826758,0.0,6.0,0.0,0.0,0.0,0.0,0.07365439093484419,0.5541296047418903,0.0,6.0,2.7422096317280453,2.7133618637507544,0.0,15.0,0.0,0.0,0.0,0.0,0.9405099150141643,1.3053111656796637,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORY-OPO,114.94306049822065,25.077813826451933,281,0.0,0.0,0.0,0.0,0.8149466192170819,1.6239031729131688,0.0,14.0,2.9430604982206408,2.178702897180806,0.0,11.0,0.0,0.0,0.0,0.0,0.8291814946619217,1.2273675543090652,0.0,8.0,0.0,0.0,0.0,0.0,3.380782918149466,2.430649698389013,0.0,11.0,0.199288256227758,0.6234691470521032,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.170818505338078,2.6858097420542415,0.0,18.0,0.0,0.0,0.0,0.0,2.5373665480427046,2.2327574649534916,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORY-ORY,-3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORY-PMI,145.61111111111111,30.970838065146317,18,0.0,0.0,0.0,0.0,2.2222222222222223,1.7339365466222858,0.0,6.0,5.611111111111111,2.7894525899598985,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,2.0832352918107335,0.0,7.0,1.6111111111111112,1.3345582608616182,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,4.537426064865151,0.0,21.0,0.0,0.0,0.0,0.0,1.5555555555555556,1.5801050680710418,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSL-LIS,140.61016949152543,27.784590791320156,118,0.0,0.0,0.0,0.0,15.55084745762712,12.29244605621306,0.0,93.0,11.661016949152541,7.567610173846167,0.0,50.0,0.0,0.0,0.0,0.0,6.101694915254237,3.960035030727545,0.0,21.0,0.0,0.0,0.0,0.0,4.237288135593221,3.2989974289057,0.0,25.0,2.1440677966101696,1.6239417262965656,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11864406779661,7.959480174072942,0.0,52.0,0.0,0.0,0.0,0.0,3.906779661016949,3.4193698828117776,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTP-CND,29.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PAD-BCN,113.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PDL-LIS,151.9551451187335,44.113617061290824,379,0.0,0.0,0.0,0.0,1.7968337730870712,3.2274271865965125,0.0,33.0,3.4881266490765173,3.888899060050479,0.0,30.0,0.0,0.0,0.0,0.0,1.1846965699208443,1.7526029320174736,0.0,12.0,0.0,0.0,0.0,0.0,2.366754617414248,2.3536648829914233,0.0,18.0,0.7176781002638523,1.8407437224290595,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.984168865435356,4.294670319895837,0.0,27.0,0.0,0.0,0.0,0.0,1.7018469656992083,2.5288330470185545,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDL-OPO,142.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,,3.0,3.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,,6.0,6.0,0.0,,0.0,0.0,5.0,,5.0,5.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PMI-ALC,134.0677966101695,28.748129652703827,236,0.0,0.0,0.0,0.0,0.3940677966101695,1.0485079468144227,0.0,8.0,0.6694915254237288,1.8750549937842123,0.0,22.0,0.0,0.0,0.0,0.0,0.038135593220338986,0.21295069513274417,0.0,2.0,0.0,0.0,0.0,0.0,0.18220338983050846,0.5876938493673427,0.0,6.0,0.0211864406779661,0.17127889160366327,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15254237288135594,0.5239314336180536,0.0,4.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.3997835692870678,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMI-BCN,149.98502495840268,27.019464133121545,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016638935108153079,0.04079085082240021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMI-BIO,126.37209302325581,40.90990289696078,43,0.0,0.0,0.0,0.0,1.0930232558139534,2.265832691343422,0.0,14.0,1.9534883720930232,2.2985864017456783,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2325581395348837,1.3773198491190812,0.0,5.0,0.16279069767441862,0.5314057080781812,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2790697674418605,1.532591664241433,0.0,7.0,0.0,0.0,0.0,0.0,0.7906976744186046,1.0364348125708382,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMI-GRX,138.4,26.195419446918585,45,0.0,0.0,0.0,0.0,0.8888888888888888,1.6817499303650432,0.0,10.0,1.711111111111111,1.740196203961734,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1.179368089660345,0.0,4.0,0.1111111111111111,0.6113406364191519,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1777777777777778,1.418848587105514,0.0,5.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.8915994027305619,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMI-JED,322.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PMI-MAD,138.38127544097694,35.225243033094955,737,0.0,0.0,0.0,0.0,0.6200814111261872,1.1165886001831091,0.0,10.0,1.639077340569878,1.935086004082273,0.0,16.0,0.0,0.0,0.0,0.0,0.1519674355495251,0.6244341429951726,0.0,6.0,0.0,0.0,0.0,0.0,0.8955223880597015,1.6011863909406125,0.0,20.0,0.17367706919945725,0.6121164894535711,0.0,6.0,0.0,0.0,0.0,0.0,0.010854816824966078,0.294683787473503,0.0,8.0,1.3582089552238805,2.689914950323528,0.0,23.0,0.0,0.0,0.0,0.0,0.44097693351424694,1.088279016712725,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMI-ORY,149.83333333333334,38.43749701099941,18,0.0,0.0,0.0,0.0,2.2777777777777777,2.1910393868598623,0.0,9.0,4.944444444444445,2.577555207880755,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.6449566416599486,0.0,5.0,1.2222222222222223,2.4865652084648238,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,3.36310236483219,0.0,12.0,0.0,0.0,0.0,0.0,1.6111111111111112,1.2897281468629187,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMI-SVQ,172.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PMI-VLC,155.49166666666667,21.9986670700553,240,0.0,0.0,0.0,0.0,0.225,0.8528809165062763,0.0,7.0,0.425,1.151041005998283,0.0,7.0,0.0,0.0,0.0,0.0,0.029166666666666667,0.21253435196947593,0.0,2.0,0.0,0.0,0.0,0.0,0.125,0.48513467051486303,0.0,4.0,0.0375,0.23017639224759168,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19166666666666668,0.6310757678961083,0.0,4.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3356959506296987,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRG-LIS,128.95575221238937,36.41217157679632,113,0.0,0.0,0.0,0.0,7.539823008849558,9.12124227738087,0.0,81.0,6.84070796460177,5.147062913659415,0.0,39.0,0.0,0.0,0.0,0.0,2.9734513274336285,2.5300345035448997,0.0,15.0,0.0,0.0,0.0,0.0,2.9026548672566372,2.412632682398419,0.0,14.0,1.247787610619469,1.398538608763546,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.415929203539823,4.5605561685359906,0.0,30.0,0.0,0.0,0.0,0.0,1.9380530973451326,2.126714375008968,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTY-MAD,312.43689320388347,25.70598080363241,103,0.13592233009708737,0.4654439940049735,0.0,3.0,0.6407766990291263,1.2668810623410585,0.0,8.0,2.2718446601941746,2.087282569431504,0.0,13.0,0.019417475728155338,0.19706585563285864,0.0,2.0,0.2912621359223301,0.6807013102296295,0.0,3.0,0.18446601941747573,0.4590606951953252,0.0,2.0,0.11650485436893204,0.510689093741388,0.0,3.0,0.08737864077669903,0.31643839398273044,0.0,2.0,0.1262135922330097,0.4986179261559177,0.0,3.0,4.621359223300971,2.473849524068253,0.0,15.0,0.3592233009708738,0.7521781303945887,0.0,3.0,0.2524271844660194,0.7760943772448133,0.0,6.0,0.7184466019417476,1.3461453737315048,0.0,6.0,0.5825242718446602,0.8462636663786014,0.0,5.0,0.04854368932038835,0.2573865932146576,0.0,2.0
PUJ-CUR,315.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PUJ-MAD,313.69642857142856,24.474788247097454,56,0.03571428571428571,0.18725633517970777,0.0,1.0,0.4642857142857143,1.111334753827547,0.0,5.0,3.107142857142857,2.780964982477527,0.0,12.0,0.03571428571428571,0.1872563351797078,0.0,1.0,0.05357142857142857,0.227207782928703,0.0,1.0,0.10714285714285714,0.4124680231604265,0.0,2.0,0.375,1.3956100002247307,0.0,10.0,0.2857142857142857,1.875335467825188,0.0,14.0,0.26785714285714285,1.086965273821343,0.0,7.0,4.142857142857143,4.933848106990845,0.0,35.0,0.5714285714285714,1.0419761445034554,0.0,6.0,0.30357142857142855,0.685423369024718,0.0,4.0,1.3928571428571428,3.855001810769868,0.0,26.0,0.35714285714285715,0.6722708174151634,0.0,3.0,0.03571428571428571,0.1872563351797078,0.0,1.0
PUJ-SJU,97.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PXO-FNC,14.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
PXO-LIS,111.1875,42.00193447925941,16,0.0,0.0,0.0,0.0,0.5,0.6324555320336759,0.0,2.0,1.6875,1.9224550276491081,0.0,6.0,0.0,0.0,0.0,0.0,1.125,1.3601470508735443,0.0,4.0,0.0,0.0,0.0,0.0,1.125,1.3102162671355697,0.0,4.0,0.3125,1.0144785195688801,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8125,2.19753649950727,0.0,6.0,0.0,0.0,0.0,0.0,0.5625,0.7274384280931732,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXO-OPO,-3.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
RAI-LIS,169.62944162436548,22.333276768473503,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAI-LPA,148.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
RAK-LIS,107.49740932642487,32.25421877321045,193,0.0,0.0,0.0,0.0,2.1036269430051813,2.111387109643869,0.0,12.0,2.33160621761658,2.0574777262774457,0.0,12.0,0.0,0.0,0.0,0.0,1.0155440414507773,1.3168645049329604,0.0,6.0,0.0,0.0,0.0,0.0,1.2124352331606219,1.4475017189116424,0.0,8.0,0.39896373056994816,1.0564282215178384,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5803108808290154,2.8201333277317016,0.0,14.0,0.0,0.0,0.0,0.0,1.0103626943005182,1.5909563335515224,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAK-MAD,124.3,43.35653225165602,10,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,2.0,0.9,1.286683937707919,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.6324555320336759,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.31622776601683794,0.0,1.0,0.1,0.31622776601683794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.31622776601683794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROZ-RZE,88.0,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
RVN-MAD,178.5,0.7071067811865476,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZE-MAD,26.0,34.009802508492555,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZE-VLC,56.0,7.0710678118654755,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
